p,Method,rel_risk
100,"StochOptForest
(oracle)",1.4089367826987835
100,"StochOptForest
(oracle)",1.6827156950591036
100,"StochOptForest
(oracle)",1.5403623129819362
100,"StochOptForest
(oracle)",1.623002945421603
100,"StochOptForest
(oracle)",1.9364601779706045
100,"StochOptForest
(oracle)",1.3350086695334717
100,"StochOptForest
(oracle)",1.3796612134536246
100,"StochOptForest
(oracle)",1.6808327590476668
100,"StochOptForest
(oracle)",1.251741389202473
100,"StochOptForest
(oracle)",1.6704748400589753
100,"StochOptForest
(oracle)",1.2965224934446502
100,"StochOptForest
(oracle)",1.9713840161092835
100,"StochOptForest
(oracle)",1.68470378748467
100,"StochOptForest
(oracle)",1.328089547289455
100,"StochOptForest
(oracle)",1.388843099487026
100,"StochOptForest
(oracle)",1.5423190904623896
100,"StochOptForest
(oracle)",1.432051102059727
100,"StochOptForest
(oracle)",1.539386361343097
100,"StochOptForest
(oracle)",1.4112721581772656
200,RandSplitForest,2.3767629839583377
200,RandSplitForest,3.0521016093378432
200,RandSplitForest,2.703122355137566
200,RandSplitForest,2.5901214520704867
200,RandSplitForest,2.6141929179401036
200,RandSplitForest,2.6781210080721882
200,RandSplitForest,2.7268787135482655
200,RandSplitForest,2.6001172349505
200,RandSplitForest,2.8695709374549083
200,RandSplitForest,2.620228299505439
200,RandSplitForest,2.7370567634254708
200,RandSplitForest,2.5348985500566923
200,RandSplitForest,2.542143395839808
200,RandSplitForest,2.597544838813439
200,RandSplitForest,2.7867302057045977
200,RandSplitForest,2.741516035587679
200,RandSplitForest,2.600130247810165
200,RandSplitForest,2.6735719159993763
200,RandSplitForest,2.7586222017071758
200,RandSplitForest,2.8204888706352276
200,RandSplitForest,2.6637066727007324
200,RandSplitForest,2.5248879362345216
200,RandSplitForest,2.621181268254481
200,RandSplitForest,2.5192415494822185
200,RandSplitForest,2.5146310573823754
200,RandSplitForest,2.5226461001010003
200,RandSplitForest,2.656872553887241
200,RandSplitForest,2.545673246216999
200,RandSplitForest,2.904936380368573
200,RandSplitForest,2.6632362994146055
200,RandSplitForest,2.792296102724483
200,RandSplitForest,2.5722886391985864
200,RandSplitForest,2.5585894542443826
200,RandSplitForest,2.6778341205795466
200,RandSplitForest,2.5610165251566284
200,RandSplitForest,2.6636328324116216
200,RandSplitForest,2.584962452352613
200,RandSplitForest,2.68320633908027
200,RandSplitForest,2.5134414395697875
200,RandSplitForest,2.64751882298433
200,RandSplitForest,2.5353662731887585
200,RandSplitForest,2.58392789017007
200,RandSplitForest,2.6855587717897973
200,RandSplitForest,2.606723023872312
200,RandSplitForest,2.589951039999466
200,RandSplitForest,2.764573964886164
200,RandSplitForest,2.562519373679731
200,RandSplitForest,2.8636450469876804
200,RandSplitForest,2.879211553856328
200,RandSplitForest,2.5646866412344993
200,"StochOptForest
(apx-soln)",1.592703303423637
200,"StochOptForest
(apx-soln)",2.0896840610516563
200,"StochOptForest
(apx-soln)",1.5178890136902157
200,"StochOptForest
(apx-soln)",1.7244527541938977
200,"StochOptForest
(apx-soln)",1.4687021404990295
200,"StochOptForest
(apx-soln)",1.8336385080064308
200,"StochOptForest
(apx-soln)",1.7242752505097652
200,"StochOptForest
(apx-soln)",1.6175819936788876
200,"StochOptForest
(apx-soln)",1.6468031202277915
200,"StochOptForest
(apx-soln)",1.8274261735879995
200,"StochOptForest
(apx-soln)",2.176059855615433
200,"StochOptForest
(apx-soln)",1.3152721117050628
200,"StochOptForest
(apx-soln)",1.5433499017449213
200,"StochOptForest
(apx-soln)",1.4597123024074983
200,"StochOptForest
(apx-soln)",1.5922620264202496
200,"StochOptForest
(apx-soln)",1.5252563224296152
200,"StochOptForest
(apx-soln)",1.9675689621661723
200,"StochOptForest
(apx-soln)",1.5219271848395104
200,"StochOptForest
(apx-soln)",1.8898540694449388
200,"StochOptForest
(apx-soln)",1.380835008434332
200,"StochOptForest
(apx-soln)",1.349019430398575
200,"StochOptForest
(apx-soln)",1.6168767468823428
200,"StochOptForest
(apx-soln)",1.5982889755525296
200,"StochOptForest
(apx-soln)",1.340665929955952
200,"StochOptForest
(apx-soln)",1.475549541966419
200,"StochOptForest
(apx-soln)",1.35063394588842
200,"StochOptForest
(apx-soln)",1.430564583355017
200,"StochOptForest
(apx-soln)",1.393534535505989
200,"StochOptForest
(apx-soln)",2.0076330614950737
200,"StochOptForest
(apx-soln)",1.4876768221077878
200,"StochOptForest
(apx-soln)",1.583858277288249
200,"StochOptForest
(apx-soln)",1.4413758092882358
200,"StochOptForest
(apx-soln)",1.6095517623112325
200,"StochOptForest
(apx-soln)",1.4955696445973763
200,"StochOptForest
(apx-soln)",1.3406486453166933
200,"StochOptForest
(apx-soln)",1.3486652548250824
200,"StochOptForest
(apx-soln)",1.8407327721784725
200,"StochOptForest
(apx-soln)",1.4773568987044667
200,"StochOptForest
(apx-soln)",1.5660917950399216
200,"StochOptForest
(apx-soln)",1.7573920086275987
200,"StochOptForest
(apx-soln)",1.493533783049853
200,"StochOptForest
(apx-soln)",1.4972686996588958
200,"StochOptForest
(apx-soln)",1.8755382807950347
200,"StochOptForest
(apx-soln)",1.567437456762799
200,"StochOptForest
(apx-soln)",1.6576653408268893
200,"StochOptForest
(apx-soln)",2.0417646345171168
200,"StochOptForest
(apx-soln)",1.3013586758792246
200,"StochOptForest
(apx-soln)",1.8644753748531253
200,"StochOptForest
(apx-soln)",2.073350605426701
200,"StochOptForest
(apx-soln)",1.4911475913464651
200,"StochOptForest
(apx-risk)",1.5938505424172866
200,"StochOptForest
(apx-risk)",2.196982616892299
200,"StochOptForest
(apx-risk)",1.618514927317339
200,"StochOptForest
(apx-risk)",1.7837400844694609
200,"StochOptForest
(apx-risk)",1.6206996053984977
200,"StochOptForest
(apx-risk)",1.9412486925132668
200,"StochOptForest
(apx-risk)",1.7342697262343365
200,"StochOptForest
(apx-risk)",1.5459325498647483
200,"StochOptForest
(apx-risk)",1.725361027479863
200,"StochOptForest
(apx-risk)",1.8502726576858808
200,"StochOptForest
(apx-risk)",2.262477686552138
200,"StochOptForest
(apx-risk)",1.4120725063743662
200,"StochOptForest
(apx-risk)",1.5581188134973172
200,"StochOptForest
(apx-risk)",1.5079631309605404
200,"StochOptForest
(apx-risk)",1.73182489419098
200,"StochOptForest
(apx-risk)",1.5760493382798946
200,"StochOptForest
(apx-risk)",2.0327208216195367
200,"StochOptForest
(apx-risk)",1.5612014851400322
200,"StochOptForest
(apx-risk)",2.126179364814381
200,"StochOptForest
(apx-risk)",1.5962166968541158
200,"StochOptForest
(apx-risk)",1.4688342885102612
200,"StochOptForest
(apx-risk)",1.6600490470234401
200,"StochOptForest
(apx-risk)",1.58904193777856
200,"StochOptForest
(apx-risk)",1.3832885163611661
200,"StochOptForest
(apx-risk)",1.4583879194266849
200,"StochOptForest
(apx-risk)",1.4220410816907176
200,"StochOptForest
(apx-risk)",1.4655827513838011
200,"StochOptForest
(apx-risk)",1.4768278331840659
200,"StochOptForest
(apx-risk)",2.0042086220614452
200,"StochOptForest
(apx-risk)",1.5369156684762233
200,"StochOptForest
(apx-risk)",1.6381525641729462
200,"StochOptForest
(apx-risk)",1.4334180237939387
200,"StochOptForest
(apx-risk)",1.6933541822414628
200,"StochOptForest
(apx-risk)",1.514033093304723
200,"StochOptForest
(apx-risk)",1.4460177384919441
200,"StochOptForest
(apx-risk)",1.4364217709164324
200,"StochOptForest
(apx-risk)",1.9000500731399292
200,"StochOptForest
(apx-risk)",1.551233691180483
200,"StochOptForest
(apx-risk)",1.47943038978614
200,"StochOptForest
(apx-risk)",1.6816529649188627
200,"StochOptForest
(apx-risk)",1.5588766677773445
200,"StochOptForest
(apx-risk)",1.5629920072190322
200,"StochOptForest
(apx-risk)",1.8186228642222086
200,"StochOptForest
(apx-risk)",1.6070011916951386
200,"StochOptForest
(apx-risk)",1.7051492235780035
200,"StochOptForest
(apx-risk)",2.0604329748633656
200,"StochOptForest
(apx-risk)",1.418426598807919
200,"StochOptForest
(apx-risk)",1.829238390838175
200,"StochOptForest
(apx-risk)",2.3250443893603476
200,"StochOptForest
(apx-risk)",1.5392051533439073
200,5-NN,2.910627588718782
200,5-NN,3.2797584742956483
200,5-NN,2.9451389366430956
200,5-NN,3.2771514411039617
200,5-NN,3.4195448151133756
200,5-NN,3.347977968639429
200,5-NN,3.313708812521497
200,5-NN,3.200296567978828
200,5-NN,3.755917816357128
200,5-NN,3.2843316616197744
200,5-NN,3.4303169168849577
200,5-NN,3.496894216140873
200,5-NN,3.5952269726546775
200,5-NN,3.5088282439997385
200,5-NN,3.7479615000395015
200,5-NN,3.5449716040793584
200,5-NN,3.1796089753268304
200,5-NN,3.1203770887311006
200,5-NN,2.933908210455288
200,5-NN,3.7965173090004356
200,5-NN,3.0087912483906187
200,5-NN,3.473216104426393
200,5-NN,2.658295368073122
200,5-NN,3.1237459570204327
200,5-NN,3.0391959307541208
200,5-NN,3.6528556233825964
200,5-NN,3.1228558561931044
200,5-NN,3.312564213420117
200,5-NN,3.7236231629574905
200,5-NN,3.2569963214028292
200,5-NN,3.576717976207687
200,5-NN,2.976680365783976
200,5-NN,3.382677225054943
200,5-NN,3.6542139070387423
200,5-NN,3.3143142164860566
200,5-NN,3.0871598261838913
200,5-NN,3.0307299091341853
200,5-NN,3.1266244867416004
200,5-NN,3.3724982029272264
200,5-NN,4.04629759747919
200,5-NN,2.974841416611734
200,5-NN,3.427666416906014
200,5-NN,3.2806919876701732
200,5-NN,3.435087702370154
200,5-NN,3.3149539481580677
200,5-NN,3.8433014144080593
200,5-NN,3.64652076255512
200,5-NN,3.4628686513356746
200,5-NN,3.7442005739956903
200,5-NN,3.453143586722167
200,10-NN,2.408578546624263
200,10-NN,2.9243003798800378
200,10-NN,2.8055770932803363
200,10-NN,2.832732591240795
200,10-NN,2.9117422570809897
200,10-NN,2.7777078689136396
200,10-NN,2.863481076603723
200,10-NN,2.755683760608189
200,10-NN,3.248538174719704
200,10-NN,2.800510671495749
200,10-NN,2.7451200490803886
200,10-NN,3.102203964079719
200,10-NN,2.70232218909952
200,10-NN,3.231977097467753
200,10-NN,2.8812782115472904
200,10-NN,3.181715129120673
200,10-NN,2.815609202587
200,10-NN,3.024011078231149
200,10-NN,2.6430670433304937
200,10-NN,3.2880183649427104
200,10-NN,2.6916758820848674
200,10-NN,2.794302635616574
200,10-NN,2.45750852678401
200,10-NN,2.6879130116704895
200,10-NN,2.6733224200687977
200,10-NN,3.186978277476791
200,10-NN,2.8607434534486726
200,10-NN,2.737854061343302
200,10-NN,3.2058377205702704
200,10-NN,2.954653810738281
200,10-NN,3.012855798302664
200,10-NN,2.7787996825341748
200,10-NN,2.5083076150916934
200,10-NN,3.114495830443188
200,10-NN,2.7361964700680885
200,10-NN,2.6989709288816277
200,10-NN,2.7663410747549344
200,10-NN,2.636689340935567
200,10-NN,2.874686545607724
200,10-NN,3.3857472985137913
200,10-NN,2.894687968390926
200,10-NN,2.7089417044959547
200,10-NN,2.9130696850743547
200,10-NN,3.014512077586582
200,10-NN,2.8548397548896225
200,10-NN,3.1608867945736647
200,10-NN,3.1060738455861148
200,10-NN,2.9853583187925508
200,10-NN,3.007057147931294
200,10-NN,3.020677069542691
200,50-NN,2.483853931602345
200,50-NN,2.9040406513880064
200,50-NN,2.457974246707585
200,50-NN,2.722389751626468
200,50-NN,2.4970603951689307
200,50-NN,2.5435744762288865
200,50-NN,2.603015184412059
200,50-NN,2.4136982379132688
200,50-NN,2.8446764951834096
200,50-NN,2.4571895873458347
200,50-NN,2.7037769825324927
200,50-NN,2.5188310619692054
200,50-NN,2.438158366185909
200,50-NN,2.52108770072744
200,50-NN,2.7724151919821867
200,50-NN,2.3776380545582168
200,50-NN,2.624549984060128
200,50-NN,2.824258142416257
200,50-NN,2.5507473954201223
200,50-NN,2.6707792446912606
200,50-NN,2.469229829198133
200,50-NN,2.3821739131451505
200,50-NN,2.453797250227447
200,50-NN,2.3369015374175754
200,50-NN,2.4252298017787006
200,50-NN,2.58187797447204
200,50-NN,2.6442379106911873
200,50-NN,2.438667477920868
200,50-NN,2.9053398146120006
200,50-NN,2.4220328185630513
200,50-NN,2.6632331433084104
200,50-NN,2.5354793684879633
200,50-NN,2.4340992675701805
200,50-NN,2.541346926011073
200,50-NN,2.4511159624258947
200,50-NN,2.4279360669722
200,50-NN,2.579628807381867
200,50-NN,2.50465207150901
200,50-NN,2.426159791386605
200,50-NN,2.7841422064910137
200,50-NN,2.620291877948395
200,50-NN,2.4886254209008385
200,50-NN,2.619352556729813
200,50-NN,2.5325412661143054
200,50-NN,2.483615918385755
200,50-NN,2.907117755283374
200,50-NN,2.5533209860457977
200,50-NN,2.7347528386728346
200,50-NN,2.805823126039403
200,50-NN,2.463720365299649
200,"StochOptForest
(oracle)",1.6337547399436445
200,"StochOptForest
(oracle)",2.0262884976719904
200,"StochOptForest
(oracle)",1.5171363555432749
200,"StochOptForest
(oracle)",1.6774574679774124
200,"StochOptForest
(oracle)",1.4137119932677789
200,"StochOptForest
(oracle)",1.8455521656136118
200,"StochOptForest
(oracle)",1.7413357711397999
200,"StochOptForest
(oracle)",1.5284054181094398
200,"StochOptForest
(oracle)",1.6130083784867488
200,"StochOptForest
(oracle)",1.7884502496602541
200,"StochOptForest
(oracle)",2.2164670838831144
200,"StochOptForest
(oracle)",1.296660447436441
200,"StochOptForest
(oracle)",1.5596835424307447
200,"StochOptForest
(oracle)",1.4642855562046562
200,"StochOptForest
(oracle)",1.6190779928811656
200,"StochOptForest
(oracle)",1.3858300271293247
200,"StochOptForest
(oracle)",1.9648148628108664
200,"StochOptForest
(oracle)",1.5191203133187217
200,"StochOptForest
(oracle)",1.8064008498960757
200,"StochOptForest
(oracle)",1.280350394345205
200,"StochOptForest
(oracle)",1.3014690735136496
200,"StochOptForest
(oracle)",1.6066498648846836
200,"StochOptForest
(oracle)",1.682440620321269
200,"StochOptForest
(oracle)",1.4026967721802568
200,"StochOptForest
(oracle)",1.4148825196460917
200,"StochOptForest
(oracle)",1.3111954986526022
200,"StochOptForest
(oracle)",1.4290908765266979
200,"StochOptForest
(oracle)",1.2710549001290086
200,"StochOptForest
(oracle)",2.016756374267576
200,"StochOptForest
(oracle)",1.3562464446323932
200,"StochOptForest
(oracle)",1.689406759416138
200,"StochOptForest
(oracle)",1.4092943771990665
200,"StochOptForest
(oracle)",1.6019161197157794
200,"StochOptForest
(oracle)",1.4920124668452412
200,"StochOptForest
(oracle)",1.2694533595530348
200,"StochOptForest
(oracle)",1.3161636490608313
200,"StochOptForest
(oracle)",1.882880113946427
200,"StochOptForest
(oracle)",1.5411666270377438
200,"StochOptForest
(oracle)",1.4062873647875502
200,"StochOptForest
(oracle)",1.6408092651503439
200,"StochOptForest
(oracle)",1.5020020525940059
200,"StochOptForest
(oracle)",1.511658844484015
200,"StochOptForest
(oracle)",1.9568810570297261
200,"StochOptForest
(oracle)",1.5584909399024751
200,"StochOptForest
(oracle)",1.638077487246266
200,"StochOptForest
(oracle)",2.0702192651064046
200,"StochOptForest
(oracle)",1.2463038778197113
200,"StochOptForest
(oracle)",1.6328638887492763
200,"StochOptForest
(oracle)",2.0304707855544835
200,"StochOptForest
(oracle)",1.4412326416956178
250,RandSplitForest,2.200097996457763
250,RandSplitForest,2.367102834817142
250,RandSplitForest,2.3440876286933885
250,RandSplitForest,2.419351874109721
250,RandSplitForest,2.3996985337326073
250,RandSplitForest,2.3183129989300726
250,RandSplitForest,2.3909951403282657
250,RandSplitForest,2.4410933225363842
250,RandSplitForest,2.309947704092399
250,RandSplitForest,2.404660789468147
250,RandSplitForest,2.4084359193490905
250,RandSplitForest,2.3238621626944025
250,RandSplitForest,2.307120692582669
250,RandSplitForest,2.3463254240820364
250,RandSplitForest,2.3875158028841286
250,RandSplitForest,2.324255482962103
250,RandSplitForest,2.369051131785303
250,RandSplitForest,2.3729342913419607
250,RandSplitForest,2.378114634601703
250,RandSplitForest,2.5680054970553328
250,RandSplitForest,2.373934798711488
250,RandSplitForest,2.4156232735951764
250,RandSplitForest,2.3843014307466293
250,RandSplitForest,2.3825178278110215
250,RandSplitForest,2.4255505540207687
250,RandSplitForest,2.347437727564549
250,RandSplitForest,2.3565696569915797
250,RandSplitForest,2.4121726978654587
250,RandSplitForest,2.417716279324322
250,RandSplitForest,2.1997368874247765
250,RandSplitForest,2.4511493533131334
250,RandSplitForest,2.312889601003651
250,RandSplitForest,2.396270899406238
250,RandSplitForest,2.3427793438889424
250,RandSplitForest,2.3182292835140283
250,RandSplitForest,2.3265855582737394
250,RandSplitForest,2.5554732848321824
250,RandSplitForest,2.5413081053152053
250,RandSplitForest,2.361020731778376
250,RandSplitForest,2.319101512684511
250,RandSplitForest,2.5806332594435037
250,RandSplitForest,2.5538584847636625
250,RandSplitForest,2.4253398006756117
250,RandSplitForest,2.420987338857548
250,RandSplitForest,2.322434656233209
250,RandSplitForest,2.394537954513744
250,RandSplitForest,2.479123609479709
250,RandSplitForest,2.4024945751276436
250,RandSplitForest,2.615437499386507
250,RandSplitForest,2.3500459840947063
250,"StochOptForest
(apx-soln)",1.4290615708863892
250,"StochOptForest
(apx-soln)",1.5153621169050109
250,"StochOptForest
(apx-soln)",1.3892337990480426
250,"StochOptForest
(apx-soln)",1.420072937531998
250,"StochOptForest
(apx-soln)",1.349885663680134
250,"StochOptForest
(apx-soln)",1.3813627879471284
250,"StochOptForest
(apx-soln)",1.5306534700769372
250,"StochOptForest
(apx-soln)",1.4899401900150326
250,"StochOptForest
(apx-soln)",1.3920491015370324
250,"StochOptForest
(apx-soln)",1.3220511561080706
250,"StochOptForest
(apx-soln)",1.4217484403086915
250,"StochOptForest
(apx-soln)",1.4055515313453333
250,"StochOptForest
(apx-soln)",1.400157535265993
250,"StochOptForest
(apx-soln)",1.3008339278381347
250,"StochOptForest
(apx-soln)",1.7044132661221787
250,"StochOptForest
(apx-soln)",1.4347108182495274
250,"StochOptForest
(apx-soln)",1.3230521601145908
250,"StochOptForest
(apx-soln)",1.543321918172608
250,"StochOptForest
(apx-soln)",1.6443656858807238
250,"StochOptForest
(apx-soln)",1.7252733459718899
250,"StochOptForest
(apx-soln)",1.4932134016923884
250,"StochOptForest
(apx-soln)",1.517373264590642
250,"StochOptForest
(apx-soln)",1.6478607812557473
250,"StochOptForest
(apx-soln)",1.5006044997881132
250,"StochOptForest
(apx-soln)",1.4886624462466485
250,"StochOptForest
(apx-soln)",1.3437040082185634
250,"StochOptForest
(apx-soln)",1.3764371642566102
250,"StochOptForest
(apx-soln)",1.3829556137463295
250,"StochOptForest
(apx-soln)",1.4194410480041257
250,"StochOptForest
(apx-soln)",1.6084583921529017
250,"StochOptForest
(apx-soln)",1.370160689315839
250,"StochOptForest
(apx-soln)",1.4223708622092661
250,"StochOptForest
(apx-soln)",1.7025501458409689
250,"StochOptForest
(apx-soln)",1.3644395556080589
250,"StochOptForest
(apx-soln)",1.4136646824115862
250,"StochOptForest
(apx-soln)",1.4432586600732413
250,"StochOptForest
(apx-soln)",1.8075619229442474
250,"StochOptForest
(apx-soln)",1.5373647430659345
250,"StochOptForest
(apx-soln)",1.5870253231924112
250,"StochOptForest
(apx-soln)",1.654340692761626
250,"StochOptForest
(apx-soln)",1.6230882682587697
250,"StochOptForest
(apx-soln)",1.491598532218937
250,"StochOptForest
(apx-soln)",1.3838550260275344
250,"StochOptForest
(apx-soln)",1.5751784015508072
250,"StochOptForest
(apx-soln)",1.373788147832736
250,"StochOptForest
(apx-soln)",1.4459388331236702
250,"StochOptForest
(apx-soln)",1.4723434016665442
250,"StochOptForest
(apx-soln)",1.5382722275364418
250,"StochOptForest
(apx-soln)",1.6029090903047454
250,"StochOptForest
(apx-soln)",1.4807588844419892
250,"StochOptForest
(apx-risk)",1.5661104141083515
250,"StochOptForest
(apx-risk)",1.4134329711407172
250,"StochOptForest
(apx-risk)",1.437105342965454
250,"StochOptForest
(apx-risk)",1.5705368403508375
250,"StochOptForest
(apx-risk)",1.427241808285421
250,"StochOptForest
(apx-risk)",1.448839141837758
250,"StochOptForest
(apx-risk)",1.617743521965313
250,"StochOptForest
(apx-risk)",1.6308973459476515
250,"StochOptForest
(apx-risk)",1.4469291388315633
250,"StochOptForest
(apx-risk)",1.4576194563234115
250,"StochOptForest
(apx-risk)",1.4356901916572573
250,"StochOptForest
(apx-risk)",1.5352878883194787
250,"StochOptForest
(apx-risk)",1.4862768937018707
250,"StochOptForest
(apx-risk)",1.3942128582616224
250,"StochOptForest
(apx-risk)",1.7285514379283369
250,"StochOptForest
(apx-risk)",1.5248196363888378
250,"StochOptForest
(apx-risk)",1.4681203055489174
250,"StochOptForest
(apx-risk)",1.606228680688028
250,"StochOptForest
(apx-risk)",1.8064484159535983
250,"StochOptForest
(apx-risk)",1.7699731879881104
250,"StochOptForest
(apx-risk)",1.4944896634524996
250,"StochOptForest
(apx-risk)",1.5944635561952436
250,"StochOptForest
(apx-risk)",1.7847007953967429
250,"StochOptForest
(apx-risk)",1.5272588112726464
250,"StochOptForest
(apx-risk)",1.4833520882299238
250,"StochOptForest
(apx-risk)",1.4977221832579282
250,"StochOptForest
(apx-risk)",1.4665659140438865
250,"StochOptForest
(apx-risk)",1.437603444755358
250,"StochOptForest
(apx-risk)",1.5656375233297708
250,"StochOptForest
(apx-risk)",1.6771585519433556
250,"StochOptForest
(apx-risk)",1.463046268428334
250,"StochOptForest
(apx-risk)",1.4177873219621466
250,"StochOptForest
(apx-risk)",1.7413079854561897
250,"StochOptForest
(apx-risk)",1.4802895030738643
250,"StochOptForest
(apx-risk)",1.4541480229999397
250,"StochOptForest
(apx-risk)",1.5086167196556155
250,"StochOptForest
(apx-risk)",1.928471519012531
250,"StochOptForest
(apx-risk)",1.5649350294499214
250,"StochOptForest
(apx-risk)",1.6527185423019564
250,"StochOptForest
(apx-risk)",1.940690485903914
250,"StochOptForest
(apx-risk)",1.7295044141685576
250,"StochOptForest
(apx-risk)",1.6669986922580373
250,"StochOptForest
(apx-risk)",1.4791950467614439
250,"StochOptForest
(apx-risk)",1.6418423414252368
250,"StochOptForest
(apx-risk)",1.4856223316355255
250,"StochOptForest
(apx-risk)",1.5280264935957737
250,"StochOptForest
(apx-risk)",1.6920562137465585
250,"StochOptForest
(apx-risk)",1.4782017524396862
250,"StochOptForest
(apx-risk)",1.6187977624324552
250,"StochOptForest
(apx-risk)",1.6247725582190966
250,5-NN,2.6764319855141854
250,5-NN,3.384840387782384
250,5-NN,3.471324315275076
250,5-NN,3.2748945961112033
250,5-NN,3.0294068690890468
250,5-NN,3.4474258496990204
250,5-NN,3.320077213318125
250,5-NN,3.40310586871247
250,5-NN,2.6421661454507306
250,5-NN,3.294774565500711
250,5-NN,3.3187334074722203
250,5-NN,3.1553566858070283
250,5-NN,2.631851380176392
250,5-NN,3.21785895451271
250,5-NN,3.6249255500933715
250,5-NN,3.4367133618325862
250,5-NN,3.3739197711349065
250,5-NN,2.6044472058194623
250,5-NN,2.8682535449599547
250,5-NN,3.4133671914843466
250,5-NN,3.2774390362463155
250,5-NN,3.36623499658005
250,5-NN,3.5047658883525346
250,5-NN,2.9836634935120045
250,5-NN,3.0386322004670863
250,5-NN,2.8915020617033877
250,5-NN,3.186367457173427
250,5-NN,2.6854584657338316
250,5-NN,3.151705308403244
250,5-NN,2.950497240041855
250,5-NN,3.2007743575449727
250,5-NN,3.2589655366788675
250,5-NN,3.119221202056215
250,5-NN,3.021860100564454
250,5-NN,3.372871372883812
250,5-NN,3.140261120812243
250,5-NN,3.5142002344840777
250,5-NN,3.495744361986859
250,5-NN,3.08477566940459
250,5-NN,2.9054406225088942
250,5-NN,3.198782363180776
250,5-NN,2.8895462263070852
250,5-NN,3.042083077565219
250,5-NN,3.3320109275883336
250,5-NN,2.5268592333323268
250,5-NN,3.4754956733085325
250,5-NN,2.817557255107664
250,5-NN,3.4348093407909537
250,5-NN,3.2053326775007625
250,5-NN,3.0165108416711535
250,10-NN,2.390891969367157
250,10-NN,2.8929825318858717
250,10-NN,3.0724762357617874
250,10-NN,2.753981031021478
250,10-NN,2.6954506799825153
250,10-NN,2.9686159390040068
250,10-NN,2.9112968091561817
250,10-NN,2.6218370783456715
250,10-NN,2.3617869319629055
250,10-NN,2.8325196915342055
250,10-NN,2.753775382468155
250,10-NN,2.735798842596867
250,10-NN,2.6704845565600985
250,10-NN,2.868203245451391
250,10-NN,2.9785804481039726
250,10-NN,2.8225135140066095
250,10-NN,2.9141598571846115
250,10-NN,2.360023773583065
250,10-NN,2.663165193711295
250,10-NN,2.986292164002705
250,10-NN,2.750863518396432
250,10-NN,2.8429443925356317
250,10-NN,2.956637868194878
250,10-NN,2.532247652285365
250,10-NN,3.0305975863242907
250,10-NN,2.567205354438356
250,10-NN,2.659216540348235
250,10-NN,2.59403898023405
250,10-NN,2.784402534051958
250,10-NN,2.391095931285736
250,10-NN,2.8233175238023156
250,10-NN,2.57707843154051
250,10-NN,2.695802171333365
250,10-NN,2.653060518911277
250,10-NN,2.829912916706253
250,10-NN,2.6576624705222716
250,10-NN,3.220347969534524
250,10-NN,2.9660197121146377
250,10-NN,2.5335178178145727
250,10-NN,2.6875995241931694
250,10-NN,2.762807533641657
250,10-NN,2.5567232837017597
250,10-NN,2.6908576534388184
250,10-NN,2.782824076880108
250,10-NN,2.337740717011466
250,10-NN,3.0335267006057802
250,10-NN,2.512962627426838
250,10-NN,2.8567504736414606
250,10-NN,2.7029311861485428
250,10-NN,2.9204404247531075
250,50-NN,2.2892374415876287
250,50-NN,2.4028288859788143
250,50-NN,2.3357300557083875
250,50-NN,2.2900018674373466
250,50-NN,2.2572336908265034
250,50-NN,2.3323772325696197
250,50-NN,2.487044544600109
250,50-NN,2.581534137421907
250,50-NN,2.2665374743038744
250,50-NN,2.2269897597016994
250,50-NN,2.3724256438942866
250,50-NN,2.3558762734396117
250,50-NN,2.2548069576575687
250,50-NN,2.2385991944527017
250,50-NN,2.622629603447662
250,50-NN,2.2602342056277145
250,50-NN,2.2336421198089127
250,50-NN,2.3206941095640197
250,50-NN,2.360700824380091
250,50-NN,2.7616202226209956
250,50-NN,2.356501738869065
250,50-NN,2.354165707595577
250,50-NN,2.526092175683534
250,50-NN,2.4328781243595365
250,50-NN,2.4478378851099873
250,50-NN,2.271601338680006
250,50-NN,2.394533442390049
250,50-NN,2.4423410581768055
250,50-NN,2.4252920779955036
250,50-NN,2.4110362746034006
250,50-NN,2.3512839740848412
250,50-NN,2.3151417001137995
250,50-NN,2.304079671508183
250,50-NN,2.195024582724366
250,50-NN,2.2266126165534703
250,50-NN,2.314275444342678
250,50-NN,2.503602447218812
250,50-NN,2.6064681100388882
250,50-NN,2.3544552937360286
250,50-NN,2.3145575633545605
250,50-NN,2.5506339136231087
250,50-NN,2.455594073015613
250,50-NN,2.305892583787314
250,50-NN,2.477427142429486
250,50-NN,2.261765120629647
250,50-NN,2.5156706705237104
250,50-NN,2.470430356233526
250,50-NN,2.400605051073885
250,50-NN,2.594662874850629
250,50-NN,2.2707245560454603
250,"StochOptForest
(oracle)",1.4263947059470212
250,"StochOptForest
(oracle)",1.4097528791770175
250,"StochOptForest
(oracle)",1.3702660757754543
250,"StochOptForest
(oracle)",1.4178240333792946
250,"StochOptForest
(oracle)",1.3110855871925235
250,"StochOptForest
(oracle)",1.3848641749033166
250,"StochOptForest
(oracle)",1.4506468077067183
250,"StochOptForest
(oracle)",1.3262888569687983
250,"StochOptForest
(oracle)",1.4124314538521587
250,"StochOptForest
(oracle)",1.257074053355173
250,"StochOptForest
(oracle)",1.4853222154811088
250,"StochOptForest
(oracle)",1.4326302508571873
250,"StochOptForest
(oracle)",1.3832938593729063
250,"StochOptForest
(oracle)",1.2605508848050513
250,"StochOptForest
(oracle)",1.7258949845441154
